------ LISTA DE COMPRAS INVÁLIDAS -------
Erro	Linha
CLIENTE_INVALIDO	VQ4499 7.84 2 N CT132 5
CLIENTE_INVALIDO	IY8433 0.65 2 N FI700 11
CLIENTE_INVALIDO	IQ1429 13.62 2 P EM887 2
CLIENTE_INVALIDO	QJ3880 8.9 1 P FG675 1
CLIENTE_INVALIDO	IV5103 12.8 4 P EM520 2
CLIENTE_INVALIDO	HM1267 20.4 5 N CY564 12
CLIENTE_INVALIDO	VG1913 8.15 4 N AP767 8
CLIENTE_INVALIDO	JG5184 2.64 5 N AN503 6
CLIENTE_INVALIDO	DP6992 7.8 4 N AI737 7
CLIENTE_INVALIDO	HO8420 2.72 2 N FI994 2
CLIENTE_INVALIDO	BA6484 16.65 3 N CT229 9
CLIENTE_INVALIDO	BE2112 11.58 3 N BY903 11
CLIENTE_INVALIDO	DV6006 19.86 2 N DL711 3
CLIENTE_INVALIDO	EY6677 4.13 1 N FF373 8
CLIENTE_INVALIDO	FZ9961 2.91 4 P DR244 4
CLIENTE_INVALIDO	NU9764 15.56 3 N EN813 5
CLIENTE_INVALIDO	BK3792 9.28 4 N FF437 6
CLIENTE_INVALIDO	UD6237 5.78 6 N DY146 6
CLIENTE_INVALIDO	NP9470 13.4 3 P CX701 2
CLIENTE_INVALIDO	CW4041 20.54 3 N DS746 9
CLIENTE_INVALIDO	XH1561 9.72 3 P CX785 8
CLIENTE_INVALIDO	YH6271 7.93 4 P EZ185 1
CLIENTE_INVALIDO	BF2032 5.53 1 P BW936 12
CLIENTE_INVALIDO	VJ5220 0.52 3 N BP571 8
CLIENTE_INVALIDO	US3574 8.9 4 N CW485 7
CLIENTE_INVALIDO	QO8163 6.76 2 P EQ830 11
CLIENTE_INVALIDO	WS2171 19.75 5 P CT446 10
CLIENTE_INVALIDO	PO4553 8.33 3 N DY457 3
CLIENTE_INVALIDO	RY7731 19.96 2 N CU515 11
CLIENTE_INVALIDO	OE1626 1.6 3 N CT268 8
CLIENTE_INVALIDO	MU1448 7.2 4 N AO837 1
CLIENTE_INVALIDO	WX2213 2.54 2 N FG632 10
CLIENTE_INVALIDO	VO3018 16.3 3 P EQ861 6
CLIENTE_INVALIDO	QO6396 8.42 6 N CX788 4
CLIENTE_INVALIDO	LP3329 1.98 1 N DZ666 9
CLIENTE_INVALIDO	ES9414 8.4 5 N BY993 7
CLIENTE_INVALIDO	UZ2607 2.93 6 P DL559 7
CLIENTE_INVALIDO	MH9786 0.52 3 P BQ766 6
CLIENTE_INVALIDO	SZ2149 8.35 4 P AP616 10
CLIENTE_INVALIDO	IK6399 3.62 2 N FG694 10
CLIENTE_INVALIDO	DS4354 11.83 4 P DK242 6
CLIENTE_INVALIDO	SJ7835 9.3 1 N CZ651 11
CLIENTE_INVALIDO	AJ1348 10.67 5 P CU423 9
CLIENTE_INVALIDO	KX1617 8.8 4 P DK288 9
CLIENTE_INVALIDO	FJ1127 5.37 6 P BI634 3
CLIENTE_INVALIDO	KN1148 6.33 3 P AP696 12
CLIENTE_INVALIDO	FD4925 17.5 6 P AH442 11
CLIENTE_INVALIDO	LX9238 7.82 5 P AH512 8
CLIENTE_INVALIDO	NQ6077 10.47 4 P CT293 2
CLIENTE_INVALIDO	EA7664 3.44 6 N CU379 8
CLIENTE_INVALIDO	XD6457 13.8 5 P DL387 8
CLIENTE_INVALIDO	AK4643 16.38 3 N FG548 5
CLIENTE_INVALIDO	BF9289 8.25 4 N DS653 8
CLIENTE_INVALIDO	RA5041 6.84 3 P BQ601 4
CLIENTE_INVALIDO	QL3935 9.57 6 N AR915 10
CLIENTE_INVALIDO	ZS9589 1.94 6 P CW165 9
CLIENTE_INVALIDO	HP2021 6.9 2 N BQ756 12
CLIENTE_INVALIDO	WZ6402 20.84 3 P BW726 9
CLIENTE_INVALIDO	SO7436 9.45 1 N AR805 6
CLIENTE_INVALIDO	XB2377 12.2 4 P AT931 8
CLIENTE_INVALIDO	UA7697 19.6 5 P EM781 2
CLIENTE_INVALIDO	AO7640 19.64 2 P AI817 10
CLIENTE_INVALIDO	YT6789 16.6 5 P BI517 1
CLIENTE_INVALIDO	AL8655 2.61 5 N FG833 5
CLIENTE_INVALIDO	TG5659 9.61 3 P FG561 4
CLIENTE_INVALIDO	HP8562 14.47 5 N DS727 3
CLIENTE_INVALIDO	OI8949 13.3 3 N BP432 7
CLIENTE_INVALIDO	YV1768 9.13 2 N DK288 9
CLIENTE_INVALIDO	QK2020 17.77 5 P AH236 2
CLIENTE_INVALIDO	DR4800 3.66 5 P CZ717 3
CLIENTE_INVALIDO	JZ5079 4.44 3 N BI221 12
CLIENTE_INVALIDO	QY4791 6.78 1 N BQ694 2
CLIENTE_INVALIDO	XY6636 18.89 6 P DK383 5
CLIENTE_INVALIDO	LB6373 2.61 1 N CT305 3
CLIENTE_INVALIDO	WP7903 9.44 4 P CZ843 11
CLIENTE_INVALIDO	DO3496 2.94 4 N CU375 2
CLIENTE_INVALIDO	OE5143 18.38 6 N AM823 7
CLIENTE_INVALIDO	QL4071 17.0 5 P EQ968 7
CLIENTE_INVALIDO	UK2073 20.2 5 P EM765 12
CLIENTE_INVALIDO	IG6026 11.33 5 N AM976 4
CLIENTE_INVALIDO	WU2993 4.87 6 P AR728 11
CLIENTE_INVALIDO	BK9128 2.56 3 P AK167 5
CLIENTE_INVALIDO	DN7649 14.64 5 N AI839 12
CLIENTE_INVALIDO	IY6700 17.45 3 P CX558 4
CLIENTE_INVALIDO	GV1849 7.77 2 N DY448 10
CLIENTE_INVALIDO	NY1038 0.86 3 P BJ819 4
CLIENTE_INVALIDO	EO8631 17.86 4 N FK901 5
CLIENTE_INVALIDO	FE4206 16.14 5 P BI612 9
CLIENTE_INVALIDO	CX8498 20.23 5 P DR296 10
CLIENTE_INVALIDO	HH2535 4.31 3 P AQ945 8
CLIENTE_INVALIDO	VM5446 16.41 4 P AN549 6
CLIENTE_INVALIDO	KU4699 19.4 6 P EM888 8
CLIENTE_INVALIDO	BC8113 6.1 4 N EM610 9
CLIENTE_INVALIDO	RW5705 4.23 5 N FF494 1
CLIENTE_INVALIDO	NS3943 5.88 5 P AT902 8
CLIENTE_INVALIDO	SP6845 20.11 1 P DY478 7
CLIENTE_INVALIDO	AJ6891 6.56 4 P AO741 6
CLIENTE_INVALIDO	MC9777 19.61 3 P CQ165 2
CLIENTE_INVALIDO	DD5914 6.22 1 N AM911 12
CLIENTE_INVALIDO	LR9340 17.51 1 P AK178 8
CLIENTE_INVALIDO	UU8503 2.48 6 N CX585 8
CLIENTE_INVALIDO	BH4263 2.49 4 N CW485 10
CLIENTE_INVALIDO	EU8623 12.7 4 P AO757 3
CLIENTE_INVALIDO	VF7423 18.78 2 P BQ768 7
CLIENTE_INVALIDO	VE2708 9.27 6 N BW995 7
CLIENTE_INVALIDO	EO5538 19.97 5 N DS402 12
CLIENTE_INVALIDO	FE5422 0.59 4 P DL652 3
CLIENTE_INVALIDO	QF2443 7.98 3 P DR384 8
CLIENTE_INVALIDO	MO7286 14.96 4 P AL857 12
CLIENTE_INVALIDO	ZM4165 8.8 5 N FG782 5
CLIENTE_INVALIDO	IZ4599 6.71 1 P DR448 12
CLIENTE_INVALIDO	PU9127 15.36 3 P DS572 12
CLIENTE_INVALIDO	UQ8986 4.92 1 P AI567 10
CLIENTE_INVALIDO	AX1882 20.39 4 P BW875 9
CLIENTE_INVALIDO	VD4802 0.41 1 P FG902 8
CLIENTE_INVALIDO	TZ5599 18.56 6 N FG514 5
CLIENTE_INVALIDO	YQ5081 18.58 6 P CT183 2
CLIENTE_INVALIDO	TP6142 2.61 2 N CU448 7
CLIENTE_INVALIDO	NS1412 20.17 5 N DS464 5
CLIENTE_INVALIDO	BT8081 2.31 5 N DY107 9
CLIENTE_INVALIDO	EG3691 2.7 5 N AR823 3
CLIENTE_INVALIDO	JX9433 7.2 2 N BI620 11
CLIENTE_INVALIDO	ZA6397 1.4 1 P DS440 6
CLIENTE_INVALIDO	YL7539 9.92 1 N AL736 9
CLIENTE_INVALIDO	CW8345 18.91 4 N CU536 12
CLIENTE_INVALIDO	NA5883 8.6 6 P DK233 7
CLIENTE_INVALIDO	UJ4692 18.12 2 N EQ847 3
CLIENTE_INVALIDO	CX2104 1.94 1 P CT431 4
CLIENTE_INVALIDO	YZ6900 17.91 4 P CY628 5
CLIENTE_INVALIDO	DR5888 3.5 2 P AH415 6
CLIENTE_INVALIDO	BK3509 16.22 1 P DR296 3
CLIENTE_INVALIDO	RX4209 1.31 6 N BI517 12
CLIENTE_INVALIDO	MF3473 8.15 4 N AH362 4
CLIENTE_INVALIDO	FT8751 8.12 3 N BP363 3
CLIENTE_INVALIDO	PG4284 20.29 3 P DK248 8
CLIENTE_INVALIDO	WU6366 13.38 5 N DS665 9
CLIENTE_INVALIDO	DT9892 15.91 3 P BI391 5
CLIENTE_INVALIDO	DP6134 7.59 3 P BI634 9
CLIENTE_INVALIDO	VQ7099 14.83 5 P DK145 4
CLIENTE_INVALIDO	KT3031 13.91 5 P FI857 12
CLIENTE_INVALIDO	FU3730 17.23 5 N BQ947 8
CLIENTE_INVALIDO	KV7329 16.33 3 P AT946 2
CLIENTE_INVALIDO	AM4283 3.92 6 N AT993 12
CLIENTE_INVALIDO	QP5647 3.66 2 N DY137 3
CLIENTE_INVALIDO	RB4093 10.67 1 P AO920 12
CLIENTE_INVALIDO	JV2247 2.42 1 P CT248 7
CLIENTE_INVALIDO	IL3888 6.55 2 P BJ652 5
CLIENTE_INVALIDO	JN8023 6.35 1 N AQ825 12
CLIENTE_INVALIDO	AA5946 19.13 2 N BQ807 2
CLIENTE_INVALIDO	PP9256 12.84 2 N AM879 8
CLIENTE_INVALIDO	HD9412 14.6 3 P CT135 2
CLIENTE_INVALIDO	GD3747 6.43 1 P BY907 6
CLIENTE_INVALIDO	KK2361 15.17 2 P FF290 11
CLIENTE_INVALIDO	IN9615 3.4 1 P CW216 4
CLIENTE_INVALIDO	GE4223 1.8 6 P DK398 7
CLIENTE_INVALIDO	GK4897 6.15 3 P CQ272 9
CLIENTE_INVALIDO	KE3105 2.36 4 P EQ831 6
CLIENTE_INVALIDO	LO2327 20.18 1 N AH180 4
CLIENTE_INVALIDO	UL3622 5.43 3 P FG626 2
CLIENTE_INVALIDO	FE7780 11.43 2 N EM543 1
CLIENTE_INVALIDO	IQ1189 15.92 5 P CU501 10
CLIENTE_INVALIDO	XO6905 9.4 6 N FG744 1
CLIENTE_INVALIDO	OA2843 19.77 3 P AM911 1
CLIENTE_INVALIDO	YQ6614 10.45 3 N CZ785 8
CLIENTE_INVALIDO	LT6772 5.12 2 N CW314 2
CLIENTE_INVALIDO	DK2830 0.63 2 N CW241 7
CLIENTE_INVALIDO	RE5880 13.7 5 P AL527 4
CLIENTE_INVALIDO	HG8333 9.39 4 P DK188 1
CLIENTE_INVALIDO	ZY8041 8.86 5 N AL714 8
CLIENTE_INVALIDO	NE9796 2.36 6 N DL312 8
CLIENTE_INVALIDO	DD8857 7.76 4 P CZ674 11
CLIENTE_INVALIDO	YV9039 9.79 6 P BY991 1
CLIENTE_INVALIDO	FT1752 12.23 3 N DY343 10
CLIENTE_INVALIDO	RI8208 16.96 3 N EM585 2
CLIENTE_INVALIDO	KI1394 8.19 3 P EN884 2
CLIENTE_INVALIDO	MK6830 15.98 1 P AH440 11
CLIENTE_INVALIDO	DM2496 0.5 5 P CY332 6
CLIENTE_INVALIDO	RS5219 5.1 6 N AL723 9
CLIENTE_INVALIDO	OE4693 14.74 2 P DK215 10
CLIENTE_INVALIDO	AT5753 5.19 1 N AL712 1
CLIENTE_INVALIDO	BO5688 4.59 3 N CT293 3
CLIENTE_INVALIDO	PB2514 15.61 6 P CY421 1
CLIENTE_INVALIDO	JZ1631 1.46 4 P CT309 2
CLIENTE_INVALIDO	MY3788 20.51 6 P CZ792 10
CLIENTE_INVALIDO	RX7832 8.42 5 N CY356 9
CLIENTE_INVALIDO	IY6117 6.42 5 P DR216 1
CLIENTE_INVALIDO	OW6146 6.74 2 P FI707 2
CLIENTE_INVALIDO	MB1487 19.8 1 P CQ110 6
CLIENTE_INVALIDO	TC8810 19.86 2 P CT218 9
CLIENTE_INVALIDO	DD8029 20.95 1 P BI103 1
CLIENTE_INVALIDO	LH4162 7.45 4 P DY296 7
CLIENTE_INVALIDO	UO4486 17.82 6 P AO921 12
CLIENTE_INVALIDO	LM5036 7.3 2 N CU536 1
CLIENTE_INVALIDO	NO2372 1.86 1 P BI307 10
CLIENTE_INVALIDO	UK4233 20.62 1 N FI934 1
CLIENTE_INVALIDO	VC2890 0.55 3 N FI997 4
CLIENTE_INVALIDO	TU3249 0.88 3 P BQ694 12
CLIENTE_INVALIDO	ZZ7771 12.68 5 N FG564 1
CLIENTE_INVALIDO	VC8528 6.63 4 N DZ533 12
CLIENTE_INVALIDO	HO6112 5.74 5 N DS425 1
CLIENTE_INVALIDO	LJ9100 13.46 4 P DL402 10
CLIENTE_INVALIDO	DK4448 6.51 6 N EZ126 9
CLIENTE_INVALIDO	SI5381 15.89 6 P AN558 10
CLIENTE_INVALIDO	OV1466 20.5 3 P AN473 5
CLIENTE_INVALIDO	RN2650 19.63 5 N BW774 7
CLIENTE_INVALIDO	OY4417 6.0 3 P BQ882 12
CLIENTE_INVALIDO	SR8629 14.83 6 N AR822 7
CLIENTE_INVALIDO	FZ3067 0.81 2 P CT209 8
CLIENTE_INVALIDO	JM9421 0.65 3 P DL402 11
CLIENTE_INVALIDO	QC4723 7.7 1 P AI675 4
CLIENTE_INVALIDO	AB2766 11.4 2 N DZ722 5
CLIENTE_INVALIDO	JX1614 3.65 4 P AN521 4
CLIENTE_INVALIDO	AX4474 8.96 5 P FF590 12
CLIENTE_INVALIDO	ZM4848 15.77 4 P AM908 8
CLIENTE_INVALIDO	SR3047 14.42 5 N DY156 8
CLIENTE_INVALIDO	HP7985 4.81 2 N CY572 11
CLIENTE_INVALIDO	BU6625 13.47 5 N DK217 10
CLIENTE_INVALIDO	KF9143 8.46 1 N BJ608 12
CLIENTE_INVALIDO	DM1890 2.59 5 N BI548 10
CLIENTE_INVALIDO	LR7120 3.7 2 P BJ656 6
CLIENTE_INVALIDO	SW8797 3.54 1 N AO700 11
CLIENTE_INVALIDO	EW7038 5.96 1 P FG707 12
CLIENTE_INVALIDO	AE2640 14.65 4 N AM904 6
CLIENTE_INVALIDO	FB8724 8.17 6 N CU631 4
CLIENTE_INVALIDO	VJ8781 7.42 4 P AO861 1
CLIENTE_INVALIDO	EP9028 16.41 4 N BQ732 5
CLIENTE_INVALIDO	YZ5203 5.21 2 P DK367 3
CLIENTE_INVALIDO	LO9344 6.22 4 P FI896 6
CLIENTE_INVALIDO	RW2501 18.62 2 N DS527 9
CLIENTE_INVALIDO	DG7839 11.7 5 P CY600 10
CLIENTE_INVALIDO	FC8967 16.3 2 P CX776 8
CLIENTE_INVALIDO	XO3545 6.48 6 N AI459 1
CLIENTE_INVALIDO	WY6892 11.73 1 P DK312 9
CLIENTE_INVALIDO	IQ7992 3.64 5 N DZ671 8
CLIENTE_INVALIDO	CQ6503 11.26 2 P BI221 2
CLIENTE_INVALIDO	XH4774 19.27 4 P FF222 9
CLIENTE_INVALIDO	II6816 16.57 5 N BY918 3
CLIENTE_INVALIDO	LT5374 13.69 5 P BW840 5
CLIENTE_INVALIDO	NR2772 15.68 1 P BW995 5
CLIENTE_INVALIDO	IN2106 15.44 1 N AM833 11
CLIENTE_INVALIDO	NA3799 19.23 2 N CU506 9
CLIENTE_INVALIDO	OZ9822 1.26 3 P CZ884 8
CLIENTE_INVALIDO	RH9010 9.44 3 P BJ881 8
CLIENTE_INVALIDO	WV3737 19.24 5 P BJ578 4
CLIENTE_INVALIDO	XJ8399 16.66 4 N DR244 1
CLIENTE_INVALIDO	LJ2075 7.85 1 N CU509 8
CLIENTE_INVALIDO	CH5170 11.85 2 P DR128 5
CLIENTE_INVALIDO	RT1835 19.4 3 N AP557 4
CLIENTE_INVALIDO	EU9602 17.45 5 N BI103 9
CLIENTE_INVALIDO	GA4042 4.57 4 P AL708 8
CLIENTE_INVALIDO	SD6407 4.66 6 N DK442 4
CLIENTE_INVALIDO	QK6174 9.93 4 P CY560 4
CLIENTE_INVALIDO	IR1377 14.32 3 N AR892 12
CLIENTE_INVALIDO	OD5236 12.72 3 P BQ935 7
CLIENTE_INVALIDO	YH2910 6.11 1 P BJ590 12
CLIENTE_INVALIDO	HZ2704 17.5 4 N BJ972 2
CLIENTE_INVALIDO	MQ9603 17.6 4 N CT270 7
CLIENTE_INVALIDO	ZG9929 4.87 1 P CX444 4
CLIENTE_INVALIDO	YM9639 12.7 1 P DS785 2
CLIENTE_INVALIDO	MZ7795 3.53 3 P EH137 9
CLIENTE_INVALIDO	JY7714 15.63 6 N BW761 10
CLIENTE_INVALIDO	CM3755 4.19 6 N CT137 8
CLIENTE_INVALIDO	XY7895 15.3 1 P DY343 10
CLIENTE_INVALIDO	PR4922 9.38 2 P BY903 4
CLIENTE_INVALIDO	AP4414 4.58 4 P AM949 1
CLIENTE_INVALIDO	LT2351 19.94 3 P BY987 2
CLIENTE_INVALIDO	YN2488 19.88 5 N CY586 1
CLIENTE_INVALIDO	IQ8840 13.51 2 P CW314 1
CLIENTE_INVALIDO	ND7706 14.86 4 N CX579 1
CLIENTE_INVALIDO	RN5909 15.56 3 N EM697 5
CLIENTE_INVALIDO	ZL3149 13.34 1 P AO759 2
CLIENTE_INVALIDO	IX1753 0.1 4 N BI321 10
CLIENTE_INVALIDO	MQ8116 0.99 1 P CT104 10
CLIENTE_INVALIDO	TU5084 4.58 6 P AL700 9
CLIENTE_INVALIDO	TY5029 17.48 4 P AH152 5
CLIENTE_INVALIDO	FH8399 6.67 2 P DR249 10
CLIENTE_INVALIDO	HP1265 19.81 5 N CT209 10
CLIENTE_INVALIDO	OW8501 17.74 1 P EQ819 4
CLIENTE_INVALIDO	WW2156 10.7 5 N EZ144 5
CLIENTE_INVALIDO	CC2331 18.61 3 N FF489 2
CLIENTE_INVALIDO	EW9812 5.25 5 N BJ804 3
CLIENTE_INVALIDO	OT7786 15.81 1 P BI369 6
CLIENTE_INVALIDO	DV5632 17.73 5 N AP610 7
CLIENTE_INVALIDO	GD2848 3.9 4 P CQ269 5
CLIENTE_INVALIDO	QZ2422 13.56 1 N BQ882 12
CLIENTE_INVALIDO	AF4952 7.82 2 N CY346 2
CLIENTE_INVALIDO	NO8329 8.99 3 N EN878 10
CLIENTE_INVALIDO	PE5400 6.14 2 N CZ846 4
CLIENTE_INVALIDO	XN4968 20.25 5 P BQ819 7
CLIENTE_INVALIDO	ZG7621 7.91 3 N CT403 4
CLIENTE_INVALIDO	WB1264 17.38 4 N AM960 11
CLIENTE_INVALIDO	TJ7518 20.53 4 N DY278 6
CLIENTE_INVALIDO	NU5729 9.72 4 P CT104 9
CLIENTE_INVALIDO	OW4858 15.69 1 P FI934 12
CLIENTE_INVALIDO	OT1714 4.54 2 N CU798 12
CLIENTE_INVALIDO	HE7731 18.1 4 N DY103 7
CLIENTE_INVALIDO	CM9923 5.58 3 N FI937 8
CLIENTE_INVALIDO	ZY1715 2.35 5 N CW255 3
CLIENTE_INVALIDO	AI2534 0.29 5 P AP846 3
CLIENTE_INVALIDO	YL9746 5.34 1 N CY503 4
CLIENTE_INVALIDO	JY8189 12.88 3 N BW882 11
CLIENTE_INVALIDO	VX1795 15.83 3 N AN492 8
CLIENTE_INVALIDO	TO8878 19.42 1 N AQ915 2
CLIENTE_INVALIDO	FV5304 11.18 2 N DL642 4
CLIENTE_INVALIDO	IH7102 12.46 6 P AT988 3
CLIENTE_INVALIDO	VL6842 8.64 5 P EQ941 5
CLIENTE_INVALIDO	WR8545 20.86 6 N DZ602 3
CLIENTE_INVALIDO	QC8223 17.54 3 P AH218 11
CLIENTE_INVALIDO	JI8318 7.93 6 N AN680 7
CLIENTE_INVALIDO	ET4188 0.78 1 P BI385 9
CLIENTE_INVALIDO	QG1705 18.67 2 P DZ611 3
CLIENTE_INVALIDO	NU4874 15.6 6 P CX703 12
CLIENTE_INVALIDO	HD4975 1.41 4 N DY171 3
CLIENTE_INVALIDO	HG7760 12.1 4 N DY270 4
CLIENTE_INVALIDO	UJ9848 0.91 2 N DY272 3
CLIENTE_INVALIDO	SG6263 14.63 4 N AN429 7
CLIENTE_INVALIDO	NG9072 13.7 2 N BJ797 11
CLIENTE_INVALIDO	PE5626 19.32 5 P BJ813 12
CLIENTE_INVALIDO	PH9146 15.2 6 N BW832 12
CLIENTE_INVALIDO	WD8334 8.22 4 P AH475 4
CLIENTE_INVALIDO	PO8245 20.1 6 P FF378 6
CLIENTE_INVALIDO	EF8320 7.31 1 N DR143 4
CLIENTE_INVALIDO	XP9312 8.29 6 P FF459 11
CLIENTE_INVALIDO	AJ9691 5.37 6 N AT915 7
CLIENTE_INVALIDO	EY9428 4.6 6 P FF536 6
CLIENTE_INVALIDO	DT4089 17.7 3 N AI519 10
CLIENTE_INVALIDO	NU2761 3.1 5 N FG775 2
CLIENTE_INVALIDO	BR7896 9.7 2 N AN386 1
CLIENTE_INVALIDO	VN9206 10.48 6 P CU706 11
CLIENTE_INVALIDO	HX7820 3.24 1 N AO707 5
CLIENTE_INVALIDO	YW9850 19.25 2 N FG557 7
CLIENTE_INVALIDO	CI8500 15.76 1 N AM882 11
CLIENTE_INVALIDO	AN5058 19.94 4 N EN820 1
CLIENTE_INVALIDO	YD8660 10.27 3 P AP718 4
CLIENTE_INVALIDO	YQ1459 16.36 3 N AO936 7
CLIENTE_INVALIDO	UD8226 10.76 6 P CU536 1
CLIENTE_INVALIDO	WN3325 10.33 5 N BJ734 2
CLIENTE_INVALIDO	IE6091 3.25 3 N AM904 4
CLIENTE_INVALIDO	AL5747 2.92 1 N AO827 3
CLIENTE_INVALIDO	CW1496 13.24 4 P DY344 5
CLIENTE_INVALIDO	SM7485 4.78 2 N CT138 12
CLIENTE_INVALIDO	TU4619 5.72 5 N DK145 12
CLIENTE_INVALIDO	TX7647 3.84 1 N AP549 12
CLIENTE_INVALIDO	KC8265 13.51 1 N CU674 9
CLIENTE_INVALIDO	MS6554 3.32 2 N AT915 3
CLIENTE_INVALIDO	TQ7429 14.67 5 N DK359 7
CLIENTE_INVALIDO	FJ5128 20.65 6 N BI126 12
CLIENTE_INVALIDO	WR4291 0.23 2 P BP360 7
CLIENTE_INVALIDO	GQ7468 3.81 6 P CY490 9
CLIENTE_INVALIDO	FB5577 3.45 3 N DL382 11
CLIENTE_INVALIDO	PD7629 14.13 2 N FI912 6
CLIENTE_INVALIDO	BR7747 10.46 1 N CT432 11
CLIENTE_INVALIDO	FQ5925 11.37 5 P AI800 4
CLIENTE_INVALIDO	HK7428 12.41 1 N DY135 7
CLIENTE_INVALIDO	FA9532 9.5 2 P EM887 10
CLIENTE_INVALIDO	HQ7380 18.72 2 P DZ596 2
CLIENTE_INVALIDO	QG7474 17.41 4 P AH152 8
CLIENTE_INVALIDO	VV8960 16.3 5 N DS527 6
CLIENTE_INVALIDO	CQ4505 2.74 2 N DK215 12
CLIENTE_INVALIDO	SK2759 9.91 3 N CY568 5
CLIENTE_INVALIDO	MH1181 4.18 1 N BJ704 6
CLIENTE_INVALIDO	LX7729 12.42 6 P CY332 8
CLIENTE_INVALIDO	RL9593 2.77 2 P BJ951 10
CLIENTE_INVALIDO	XF6746 1.3 4 P FG902 6
CLIENTE_INVALIDO	EP3524 9.19 2 N AM928 2
CLIENTE_INVALIDO	BI9475 9.46 3 N EM662 5
CLIENTE_INVALIDO	OV9068 19.16 4 N CY485 11
CLIENTE_INVALIDO	GA9634 8.2 4 P AR737 12
CLIENTE_INVALIDO	HY8817 9.79 3 N EM752 10
CLIENTE_INVALIDO	IG1160 18.49 4 N AI865 3
CLIENTE_INVALIDO	ZA2455 16.85 5 P CX775 9
CLIENTE_INVALIDO	EM1839 19.91 5 N AQ915 12
CLIENTE_INVALIDO	KQ3226 7.42 4 P AI717 1
CLIENTE_INVALIDO	WO8241 13.67 1 N AQ942 5
CLIENTE_INVALIDO	PZ8625 13.15 1 P DY258 3
CLIENTE_INVALIDO	OM8518 2.3 4 P AP563 3
CLIENTE_INVALIDO	SJ9520 14.99 6 N DY495 7
CLIENTE_INVALIDO	CG3263 9.41 5 P AK111 1
CLIENTE_INVALIDO	SU1546 17.73 6 N AQ977 7
CLIENTE_INVALIDO	YV1193 12.66 6 N BQ756 3
CLIENTE_INVALIDO	BS1404 10.75 1 N AL524 3
CLIENTE_INVALIDO	SN9230 10.76 1 N AI864 10
CLIENTE_INVALIDO	SH8991 20.53 4 P AI570 10
CLIENTE_INVALIDO	KI6210 6.39 3 N DS492 8
CLIENTE_INVALIDO	HH9723 10.46 5 P CQ276 10
CLIENTE_INVALIDO	XQ8495 11.41 4 N BJ674 12
CLIENTE_INVALIDO	CM2329 4.49 4 P DS464 10
CLIENTE_INVALIDO	YS6535 18.95 4 N BI442 4
CLIENTE_INVALIDO	KD9879 1.47 3 P EM662 12
CLIENTE_INVALIDO	EH5418 1.28 4 N DZ471 9
CLIENTE_INVALIDO	QI8256 3.75 3 P CX581 2
CLIENTE_INVALIDO	DC1837 14.73 3 N CW163 2
CLIENTE_INVALIDO	NR9204 20.0 2 P CZ823 12
CLIENTE_INVALIDO	PJ2864 1.57 1 N AH268 12
CLIENTE_INVALIDO	BF1555 16.6 3 P DZ418 12
CLIENTE_INVALIDO	HS4222 15.49 6 P CT116 12
CLIENTE_INVALIDO	BB6053 17.93 1 P AO602 2
CLIENTE_INVALIDO	GZ5561 17.57 1 P CY321 10
CLIENTE_INVALIDO	YM5379 16.75 6 N DK439 9
CLIENTE_INVALIDO	WA2297 10.54 5 N CQ234 9
CLIENTE_INVALIDO	JD8341 20.15 3 P CX666 2
CLIENTE_INVALIDO	YX3965 8.0 4 N EZ164 1
CLIENTE_INVALIDO	TP4316 8.48 4 N AN443 2
CLIENTE_INVALIDO	KB4521 8.71 3 N DZ670 3
CLIENTE_INVALIDO	ZE5982 15.54 1 P BJ615 1
CLIENTE_INVALIDO	CB9372 13.1 2 P DZ548 6
CLIENTE_INVALIDO	OK5529 12.3 5 N BP360 12
CLIENTE_INVALIDO	BJ9605 6.2 1 N DR482 12
CLIENTE_INVALIDO	TE7493 19.82 4 P DS741 7
CLIENTE_INVALIDO	SD4793 3.73 2 P DK145 9
CLIENTE_INVALIDO	VE9316 4.6 6 N AH371 8
CLIENTE_INVALIDO	MR5317 12.9 4 N EN897 11
CLIENTE_INVALIDO	VE9141 13.82 4 N DS509 12
CLIENTE_INVALIDO	SK6337 0.72 2 N DZ518 3
CLIENTE_INVALIDO	QZ8018 3.3 3 P CU769 10
CLIENTE_INVALIDO	GA6772 15.19 2 P AO934 4
CLIENTE_INVALIDO	IJ9088 3.23 2 N BJ972 10
CLIENTE_INVALIDO	DZ1229 15.47 1 N AI570 6
CLIENTE_INVALIDO	FA3608 18.96 4 N AR806 5
CLIENTE_INVALIDO	NY5086 0.9 4 N DK442 10
CLIENTE_INVALIDO	KK4635 13.9 5 P EQ882 1
CLIENTE_INVALIDO	XD8918 5.2 6 N BQ836 8
CLIENTE_INVALIDO	WE5865 20.76 6 P AN378 8
CLIENTE_INVALIDO	ES6501 18.7 5 P DZ666 5
CLIENTE_INVALIDO	NZ3523 12.81 3 P BP554 12
CLIENTE_INVALIDO	LK1291 4.44 1 N DZ588 7
CLIENTE_INVALIDO	CR1422 0.44 5 P DK202 5
CLIENTE_INVALIDO	LD9924 12.45 5 N EN923 4
CLIENTE_INVALIDO	OZ8946 18.7 4 N AP533 2
CLIENTE_INVALIDO	XM9890 15.74 5 P DS665 10
CLIENTE_INVALIDO	QD2055 15.24 1 P BQ642 6
